id,gender,region,highest_qualification,city_score,age,studied_credits,disability,prelim_score,online_clicks,full_term_subscription
598918,M,Ireland,A Level or Equivalent,40-50%,0-35,60,N,84.0909090909091,1004,1
2261138,M,West Midlands Region,Lower Than A Level,20-30%,35-55,60,N,90.0,1358,0
638677,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,120,N,80.33333333333333,1308,0
561640,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,60,N,87.54545454545455,617,1
687620,F,Scotland,Lower Than A Level,30-40%,35-55,30,N,80.55555555555556,1970,1
603972,F,South West Region,A Level or Equivalent,20-30%,0-35,60,N,68.42857142857143,3314,0
696595,M,East Anglian Region,Lower Than A Level,60-70%,0-35,60,N,1.0,69,0
655558,M,North Region,Lower Than A Level,20-30%,0-35,120,N,70.0,285,0
1661490,M,South Region,A Level or Equivalent,20-30%,35-55,60,N,61.4,1326,0
528351,M,North Western Region,A Level or Equivalent,40-50%,0-35,120,N,81.91666666666667,5019,1
643514,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,90,N,95.25,4241,0
2520067,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,180,Y,95.0,641,0
287897,F,East Midlands Region,Lower Than A Level,50-60%,0-35,120,Y,79.33333333333333,177,0
636387,F,North Region,A Level or Equivalent,,0-35,120,N,94.77777777777777,1355,1
304893,M,North Western Region,A Level or Equivalent,40-50%,0-35,120,N,29.142857142857142,181,0
654876,M,Scotland,Lower Than A Level,90-100%,0-35,60,N,53.0,182,0
352637,M,London Region,A Level or Equivalent,20-30%,35-55,120,N,97.11111111111111,1929,1
446755,F,South West Region,HE Qualification,30-40%,35-55,60,N,92.9090909090909,816,1
628480,M,West Midlands Region,Lower Than A Level,70-80%,0-35,90,N,67.4,1949,0
594771,M,North Western Region,Lower Than A Level,0-10%,0-35,105,Y,78.33333333333333,303,1
475619,M,Scotland,HE Qualification,40-50%,35-55,60,N,79.22222222222223,1731,0
568691,F,London Region,A Level or Equivalent,0-10%,35-55,60,N,95.0,4067,1
650268,F,South East Region,A Level or Equivalent,80-90%,0-35,30,N,75.14285714285714,395,1
508446,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,60,Y,50.0,337,0
553487,F,South East Region,A Level or Equivalent,60-70%,0-35,120,N,75.18181818181819,532,1
609257,F,South Region,Lower Than A Level,80-90%,0-35,30,Y,75.22222222222223,428,1
425714,M,South Region,Lower Than A Level,10-20,0-35,60,N,66.0,460,0
647195,F,South East Region,A Level or Equivalent,80-90%,0-35,120,N,97.77777777777777,1237,1
620368,F,Scotland,Post Graduate Qualification,60-70%,35-55,60,N,95.11111111111111,1993,1
614546,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,120,N,94.63636363636364,1760,1
283618,M,West Midlands Region,Lower Than A Level,90-100%,35-55,30,N,63.69230769230769,1916,0
553840,F,North Western Region,A Level or Equivalent,30-40%,35-55,60,Y,93.18181818181819,790,1
2057959,F,South East Region,HE Qualification,60-70%,35-55,60,N,95.85714285714286,2466,1
143741,F,London Region,A Level or Equivalent,50-60%,0-35,120,Y,86.0909090909091,704,1
606355,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,120,N,70.625,1035,0
2637000,M,Wales,A Level or Equivalent,80-90%,0-35,120,N,50.0,1013,0
696578,M,South Region,HE Qualification,60-70%,0-35,60,N,78.33333333333333,1667,0
557085,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,120,N,96.80952380952381,8746,0
283055,F,London Region,A Level or Equivalent,20-30%,35-55,120,N,50.0,1237,0
687975,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,120,N,80.57142857142857,742,1
587881,M,London Region,A Level or Equivalent,20-30%,0-35,60,N,86.625,2585,0
496764,F,Yorkshire Region,No Formal quals,30-40%,0-35,120,N,88.8,1261,1
586227,M,East Anglian Region,Lower Than A Level,90-100%,35-55,60,N,84.0,442,0
689371,F,East Midlands Region,Lower Than A Level,30-40%,0-35,30,N,83.5,834,1
596805,M,Scotland,HE Qualification,,0-35,60,N,76.0,202,0
429185,F,North Region,A Level or Equivalent,,0-35,90,N,96.55555555555556,2452,1
648654,M,West Midlands Region,Lower Than A Level,50-60%,0-35,60,N,63.0,709,0
1612600,M,South East Region,Lower Than A Level,10-20,35-55,60,N,84.33333333333333,5111,0
686034,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,90,N,56.0,127,0
2043939,M,East Anglian Region,HE Qualification,90-100%,35-55,60,N,89.14285714285714,1951,1
571992,M,London Region,Lower Than A Level,10-20,0-35,120,N,55.5,1312,0
683668,F,Ireland,Post Graduate Qualification,,0-35,90,N,95.22222222222223,1862,1
602268,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,60,N,87.75,1679,1
2064873,M,East Midlands Region,Lower Than A Level,30-40%,35-55,60,N,86.53846153846153,9549,1
2681198,M,East Anglian Region,Lower Than A Level,70-80%,35-55,100,N,57.90909090909091,6269,0
550495,M,West Midlands Region,Lower Than A Level,70-80%,35-55,60,N,88.75,5344,1
632966,F,South East Region,Lower Than A Level,0-10%,0-35,30,N,70.33333333333333,106,0
629891,F,South West Region,A Level or Equivalent,30-40%,0-35,60,N,89.0,724,1
578797,F,East Midlands Region,A Level or Equivalent,10-20,35-55,30,N,92.22222222222223,572,1
607892,F,North Region,A Level or Equivalent,,35-55,60,N,82.0,1122,1
611383,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,120,N,85.0,544,1
591746,M,Wales,HE Qualification,90-100%,0-35,120,N,73.0,1141,0
409120,F,London Region,A Level or Equivalent,20-30%,0-35,60,Y,55.8,166,0
2545923,M,South West Region,HE Qualification,40-50%,35-55,90,N,87.33333333333333,4863,1
474153,M,London Region,Lower Than A Level,0-10%,0-35,150,N,45.285714285714285,1453,0
315322,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,60,N,7.0,261,0
649592,M,Ireland,A Level or Equivalent,70-80%,0-35,60,N,87.22222222222223,876,1
611586,F,North Western Region,Lower Than A Level,0-10%,0-35,120,N,72.66666666666667,170,0
614844,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,90,N,93.4,3274,1
636420,M,East Midlands Region,Lower Than A Level,10-20,0-35,120,N,33.0,673,0
2618352,F,London Region,Lower Than A Level,20-30%,0-35,60,N,74.0,641,0
632680,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,60,Y,91.42857142857143,964,1
651598,F,North Region,Lower Than A Level,,0-35,60,N,89.41666666666667,3565,1
2384819,F,Scotland,HE Qualification,0-10%,35-55,120,N,85.1,354,1
574190,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,60,N,62.25,370,0
381642,F,North Western Region,A Level or Equivalent,20-30%,0-35,60,N,78.8,1290,0
105125,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,60,N,62.0,558,0
1501577,M,South West Region,A Level or Equivalent,70-80%,35-55,120,N,92.19047619047619,6182,1
629400,M,Scotland,A Level or Equivalent,90-100%,0-35,90,N,83.5,1412,0
608407,F,North Region,Lower Than A Level,20-30%,0-35,120,N,87.18181818181819,1453,1
634681,M,South Region,A Level or Equivalent,70-80%,35-55,120,N,94.57142857142857,1084,1
2540724,M,South Region,HE Qualification,40-50%,35-55,180,N,90.45454545454545,1250,1
584673,M,London Region,A Level or Equivalent,10-20,0-35,120,N,69.0,1711,0
65002,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,60,N,67.0,176,0
313975,F,Scotland,Lower Than A Level,60-70%,35-55,120,N,87.83333333333333,4007,1
103904,M,South Region,HE Qualification,70-80%,0-35,60,N,81.78571428571429,1579,1
529525,F,North Western Region,Lower Than A Level,50-60%,0-35,120,N,27.0,84,0
617811,F,Yorkshire Region,No Formal quals,0-10%,0-35,120,N,100.0,122,0
611588,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,120,N,41.6,374,0
602652,F,East Anglian Region,Lower Than A Level,80-90%,0-35,60,N,69.0,38,0
614381,F,Yorkshire Region,HE Qualification,20-30%,0-35,60,N,53.75,837,0
599942,M,Wales,A Level or Equivalent,0-10%,0-35,60,N,50.333333333333336,1005,0
2374002,F,East Anglian Region,HE Qualification,90-100%,35-55,60,N,89.16666666666667,8447,1
613164,F,Ireland,A Level or Equivalent,40-50%,35-55,60,N,80.36363636363636,163,1
575493,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,120,N,73.33333333333333,1818,0
1837138,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,120,N,93.66666666666667,13858,1
2631298,F,North Western Region,Lower Than A Level,30-40%,0-35,60,N,52.25,700,0
489624,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,30,N,81.44444444444444,817,1
506622,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,120,N,91.81818181818181,1620,1
609031,F,East Anglian Region,Lower Than A Level,70-80%,0-35,90,N,84.8125,2290,1
344740,M,London Region,Lower Than A Level,60-70%,35-55,90,N,89.0,6551,0
682223,F,Scotland,HE Qualification,50-60%,0-35,60,N,86.4,512,1
532859,M,Scotland,HE Qualification,20-30%,0-35,180,N,10.0,176,0
632514,F,East Midlands Region,Lower Than A Level,40-50%,35-55,30,N,72.77777777777777,546,1
599960,F,Wales,Lower Than A Level,0-10%,0-35,60,N,90.66666666666667,56,0
685499,M,London Region,A Level or Equivalent,60-70%,0-35,60,N,88.0,1737,1
278962,F,London Region,Lower Than A Level,10-20,0-35,30,N,88.88888888888889,647,1
627397,M,Scotland,A Level or Equivalent,80-90%,0-35,60,N,86.85714285714286,1295,1
564770,M,South West Region,Lower Than A Level,70-80%,0-35,150,N,81.0,997,0
574606,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,30,N,86.0,208,0
632152,F,Yorkshire Region,Lower Than A Level,10-20,0-35,30,N,84.16666666666667,322,0
674430,M,Wales,A Level or Equivalent,80-90%,0-35,60,Y,81.83333333333333,2696,0
648687,M,Wales,A Level or Equivalent,80-90%,0-35,60,N,91.0,2305,1
640505,F,Scotland,HE Qualification,90-100%,0-35,30,N,83.88888888888889,2132,1
580842,F,South Region,Lower Than A Level,90-100%,35-55,90,N,85.5,7492,1
540780,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,60,N,88.27272727272727,201,1
678844,M,East Anglian Region,HE Qualification,80-90%,0-35,60,N,86.42857142857143,506,1
595008,M,North Western Region,A Level or Equivalent,10-20,0-35,60,N,53.0,412,0
684615,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,120,N,88.2,1163,1
524020,M,East Midlands Region,Lower Than A Level,10-20,0-35,60,N,70.0,106,0
367510,M,London Region,A Level or Equivalent,20-30%,0-35,120,Y,59.45454545454545,3976,0
626349,M,Scotland,A Level or Equivalent,30-40%,0-35,90,N,64.4,1556,0
1082062,M,North Western Region,Lower Than A Level,30-40%,35-55,60,Y,90.16666666666667,2461,1
594693,F,South West Region,Lower Than A Level,20-30%,35-55,120,N,88.81818181818181,618,1
530676,M,East Midlands Region,Lower Than A Level,60-70%,0-35,120,N,69.0,499,0
590046,F,East Midlands Region,Lower Than A Level,70-80%,0-35,30,N,88.88888888888889,817,1
569253,F,East Midlands Region,HE Qualification,60-70%,35-55,30,N,91.0,1079,1
575385,M,Scotland,HE Qualification,50-60%,0-35,120,N,86.2,566,1
2238148,M,Scotland,A Level or Equivalent,0-10%,35-55,60,Y,91.83333333333333,5492,1
485534,F,Wales,A Level or Equivalent,0-10%,35-55,60,N,90.81818181818181,1002,1
635233,M,North Western Region,A Level or Equivalent,70-80%,0-35,30,N,75.44444444444444,288,1
609396,M,Scotland,HE Qualification,50-60%,0-35,60,N,96.0,1195,0
1733023,F,Scotland,HE Qualification,50-60%,35-55,60,Y,82.8,1356,1
1439723,M,East Midlands Region,Lower Than A Level,80-90%,35-55,60,N,25.333333333333332,749,0
2298895,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,60,N,92.52380952380952,5302,1
571019,M,West Midlands Region,Lower Than A Level,80-90%,0-35,60,N,93.58333333333333,3127,1
991843,F,Scotland,A Level or Equivalent,80-90%,35-55,30,N,95.5,5137,1
613735,F,South East Region,HE Qualification,70-80%,35-55,120,N,92.2,628,1
632447,F,East Anglian Region,Lower Than A Level,50-60%,0-35,60,N,66.0,3736,0
686797,M,North Western Region,A Level or Equivalent,0-10%,0-35,60,N,78.0,145,0
616919,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,60,N,83.18181818181819,5103,1
692609,F,South Region,A Level or Equivalent,80-90%,35-55,60,Y,88.2,3807,1
609235,M,Scotland,HE Qualification,30-40%,0-35,90,N,95.66666666666667,929,1
152524,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,120,N,91.66666666666667,9671,1
692652,M,London Region,HE Qualification,20-30%,0-35,60,N,81.71428571428571,779,1
623757,F,West Midlands Region,A Level or Equivalent,10-20,0-35,120,N,88.0,315,0
627924,M,Scotland,HE Qualification,10-20,0-35,60,N,81.2,422,0
609230,F,East Midlands Region,Lower Than A Level,10-20,0-35,60,N,73.0,396,0
526506,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,240,N,80.66666666666667,408,0
554045,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,60,N,72.0,323,0
491756,M,West Midlands Region,Lower Than A Level,60-70%,0-35,90,Y,65.5,555,0
324331,M,North Western Region,Lower Than A Level,70-80%,35-55,60,N,53.5,1826,0
1767786,M,Scotland,HE Qualification,90-100%,55<=,60,N,81.0,397,0
675760,F,London Region,A Level or Equivalent,60-70%,0-35,60,N,97.2,2556,1
683974,F,North Region,Lower Than A Level,,0-35,30,N,91.66666666666667,1106,1
640584,M,East Midlands Region,Lower Than A Level,90-100%,0-35,120,N,65.33333333333333,194,0
676852,M,South East Region,A Level or Equivalent,90-100%,0-35,120,N,78.85714285714286,1665,1
1986081,F,South West Region,A Level or Equivalent,60-70%,35-55,60,N,44.0,571,0
443540,F,Wales,Lower Than A Level,40-50%,0-35,120,Y,41.5,335,0
1352733,M,North Western Region,HE Qualification,80-90%,35-55,60,N,95.66666666666667,10312,1
651478,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,90,N,89.25,9176,1
652593,M,South Region,Lower Than A Level,80-90%,35-55,120,N,86.0,276,0
653060,F,London Region,HE Qualification,10-20,0-35,240,N,65.0,51,0
540055,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,60,N,85.8,896,1
613370,M,South East Region,A Level or Equivalent,80-90%,35-55,60,N,86.4,2694,1
583686,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,30,N,58.0,37,0
505855,M,South West Region,A Level or Equivalent,60-70%,0-35,60,N,92.75,1119,1
2612728,M,West Midlands Region,Lower Than A Level,30-40%,35-55,60,N,76.0,572,0
607286,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,180,N,71.0,134,0
594136,M,East Midlands Region,Lower Than A Level,20-30%,0-35,120,N,86.25,10002,1
679749,M,Scotland,HE Qualification,50-60%,0-35,120,N,78.0,138,0
641305,M,North Region,Lower Than A Level,,0-35,120,N,60.0,99,0
173710,M,East Anglian Region,HE Qualification,80-90%,35-55,90,N,90.25,3100,1
698002,M,South East Region,HE Qualification,90-100%,55<=,60,N,96.44444444444444,2310,1
577959,M,South West Region,A Level or Equivalent,80-90%,0-35,120,N,86.58333333333333,2200,1
431987,M,North Western Region,A Level or Equivalent,30-40%,0-35,120,N,91.75,10910,1
1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,60,N,63.0,1173,0
682539,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,120,N,89.25,5100,1
648449,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,60,N,81.4,2553,1
547757,M,South West Region,A Level or Equivalent,40-50%,0-35,60,N,87.27272727272727,1753,1
529381,M,London Region,Lower Than A Level,30-40%,35-55,60,N,73.0,1797,0
598665,M,South Region,Lower Than A Level,90-100%,35-55,60,N,86.71428571428571,3756,1
566172,M,Wales,A Level or Equivalent,70-80%,0-35,60,N,60.0,560,0
2482994,F,South Region,Lower Than A Level,90-100%,0-35,60,N,71.5,306,0
694362,F,Scotland,A Level or Equivalent,80-90%,0-35,30,N,87.33333333333333,469,1
692384,F,East Anglian Region,Lower Than A Level,40-50%,0-35,60,Y,35.666666666666664,643,0
153212,F,South West Region,Lower Than A Level,40-50%,35-55,120,N,83.54545454545455,842,1
478556,F,South Region,Lower Than A Level,50-60%,0-35,30,Y,84.44444444444444,764,1
611580,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,60,N,87.0,526,1
1942999,F,East Midlands Region,HE Qualification,50-60%,35-55,90,N,75.5,424,0
1334225,F,South Region,Lower Than A Level,50-60%,55<=,30,N,89.0,4458,1
607507,M,East Anglian Region,Lower Than A Level,80-90%,0-35,30,N,82.11111111111111,979,1
646357,M,Wales,Lower Than A Level,30-40%,35-55,60,N,88.91666666666667,4897,1
689198,F,South West Region,A Level or Equivalent,80-90%,0-35,120,Y,65.0,202,0
248653,M,London Region,A Level or Equivalent,40-50%,0-35,120,N,93.0,1079,1
580688,F,South Region,A Level or Equivalent,60-70%,0-35,180,N,97.0,2380,1
286778,F,Wales,A Level or Equivalent,40-50%,0-35,60,N,85.66666666666667,2986,1
692972,F,South Region,HE Qualification,60-70%,35-55,30,N,91.55555555555556,508,1
529287,M,Scotland,Lower Than A Level,40-50%,0-35,90,Y,63.0,785,0
204738,M,North Western Region,HE Qualification,0-10%,35-55,90,N,92.77777777777777,2105,1
627217,F,East Anglian Region,Lower Than A Level,40-50%,35-55,30,N,84.0,1185,1
565599,F,London Region,HE Qualification,0-10%,0-35,60,N,70.0,2186,1
327797,F,South West Region,Lower Than A Level,40-50%,0-35,60,N,68.0,554,0
549504,M,West Midlands Region,Lower Than A Level,10-20,0-35,60,N,66.0,1012,0
681369,M,South Region,A Level or Equivalent,60-70%,0-35,60,N,92.5,2250,1
139206,M,Wales,Lower Than A Level,30-40%,0-35,60,N,88.0,4604,1
648321,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,90,N,83.33333333333333,2229,1
674541,M,North Region,HE Qualification,,35-55,30,N,94.11111111111111,13991,1
502929,M,London Region,Lower Than A Level,10-20,35-55,60,N,42.2,1602,0
624714,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,30,N,86.28571428571429,557,1
694563,M,North Western Region,A Level or Equivalent,80-90%,0-35,60,N,78.2,1092,0
553719,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,60,N,91.875,2753,1
276830,F,East Midlands Region,Lower Than A Level,20-30%,0-35,30,N,85.71428571428571,283,1
601054,M,London Region,A Level or Equivalent,10-20,0-35,60,N,75.0,1511,0
408581,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,180,N,84.6,762,1
325044,F,Scotland,HE Qualification,40-50%,0-35,60,N,91.85714285714286,1649,1
308707,F,South West Region,Lower Than A Level,60-70%,0-35,120,N,58.666666666666664,500,0
613646,F,North Western Region,Lower Than A Level,0-10%,35-55,30,N,88.16666666666667,775,1
683091,F,North Region,HE Qualification,,35-55,60,N,85.85714285714286,2838,1
1559964,M,East Anglian Region,Lower Than A Level,30-40%,35-55,60,N,93.16666666666667,5516,1
557504,F,London Region,Lower Than A Level,40-50%,0-35,60,N,46.5,68,0
1668372,F,North Region,Lower Than A Level,70-80%,35-55,60,N,61.333333333333336,591,0
690940,F,East Midlands Region,Lower Than A Level,20-30%,0-35,60,N,100.0,288,0
2195479,F,South Region,Lower Than A Level,40-50%,35-55,90,N,71.0,374,0
682961,M,North Region,Lower Than A Level,,35-55,60,N,95.44444444444444,4283,1
339855,M,North Western Region,A Level or Equivalent,0-10%,0-35,60,N,85.33333333333333,476,0
553220,M,South Region,A Level or Equivalent,30-40%,35-55,60,N,88.75,4483,1
505508,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,60,N,91.08333333333333,6840,1
627840,M,North Western Region,A Level or Equivalent,70-80%,35-55,60,N,73.0,1244,0
337414,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,60,N,42.416666666666664,2088,0
570732,M,East Midlands Region,Lower Than A Level,90-100%,0-35,60,N,93.47368421052632,5341,1
611542,M,North Region,A Level or Equivalent,,0-35,60,Y,87.66666666666667,4065,1
29335,M,West Midlands Region,Lower Than A Level,40-50%,0-35,60,N,92.08333333333333,8840,1
476037,F,South Region,Lower Than A Level,90-100%,35-55,60,N,67.38461538461539,1333,0
237387,F,East Anglian Region,HE Qualification,30-40%,0-35,60,N,86.6,1140,0
243657,M,Wales,Lower Than A Level,60-70%,35-55,120,N,86.33333333333333,5790,1
649194,M,South Region,A Level or Equivalent,70-80%,0-35,30,N,83.88888888888889,923,1
568415,F,North Western Region,A Level or Equivalent,40-50%,0-35,120,N,74.33333333333333,386,0
2166000,F,Scotland,A Level or Equivalent,80-90%,35-55,60,N,80.0,1782,0
2672686,M,London Region,HE Qualification,30-40%,0-35,60,N,93.21428571428571,5809,1
109938,F,Wales,HE Qualification,60-70%,0-35,120,N,89.81818181818181,396,1
434759,M,North Western Region,A Level or Equivalent,60-70%,0-35,40,N,87.0,1822,1
148328,M,Wales,HE Qualification,60-70%,35-55,90,N,85.66666666666667,1576,0
